4445,8890,17780,35560,71120,142240,284480,44673,89346,178692,357384,190481,380962,237637,475274,426261,328235,132183,264366,163281,326562,128837,257674,515348,506409,488531,452775,381263,238239,476478,428669,333051,141815,283630,42973,85946,171892,343784,365451,206615,413230,302173,80059,160118,320236,116185,232370,464740,405193,286099,47911,95822,191644,383288,242289,484578,444869,158836,317672,111057,222114,444228,364169,204051,408102,291917,59547,119094,238188,476376,428465,332643,140999,281998,39709,79418,519842,515397,506507,488727,453167,382047,239807,479614,434941,345595,166903,333806,143325,286650,49013,98026,196052,392104,259921,361006,197725,395450,266613,8939,17878,35756,71512,143024,286048,47809,95618,191236,382472,240657,481314,438341,352395,180503,
4451,8902,17804,35608,71216,142432,284864,45441,90882,181764,363528,202769,405538,286789,49291,98582,197164,394328,264369,315452,106617,213234,426468,328649,133011,266022,7757,15514,31028,62056,124112,248224,496448,468609,412931,301575,78863,157726,213286,426572,328857,133427,266854,9421,18842,37684,75368,150736,301472,78657,157314,314628,104969,209938,419876,315465,106643,311001,97715,195430,390860,257433,514866,505445,486603,448919,373551,222815,445630,366973,209659,419318,314349,104411,208822,417644,519836,515385,506483,488679,453071,381855,239423,478846,433405,342523,160759,321518,118749,237498,474996,425705,327123,129959,259918,208835,417670,311053,97819,195638,391276,258265,516530,508773,493259,462231,400175,276063,27839,55678,111356,222712,445424,366561,
4455,8910,17820,35640,71280,142560,285120,45953,91906,183812,367624,210961,421922,319557,114827,229654,459308,394329,264371,282670,41053,82106,164212,328424,132561,265122,5957,11914,23828,47656,95312,190624,381248,238209,476418,428549,332811,141335,246072,492144,460001,395715,267143,9999,19998,39996,79992,159984,319968,115649,231298,462596,400905,277523,30759,61518,123036,278215,32143,64286,128572,257144,514288,504289,484291,444295,364303,204319,408638,292989,61691,123382,246764,493528,462769,401251,519832,515377,506467,488647,453007,381727,239167,478334,432381,340475,156663,313326,102365,204730,409460,294633,64979,129958,259916,241617,483234,442181,360075,195863,391726,259165,518330,512373,500459,476631,428975,333663,143039,286078,47869,95738,191476,382952,
4457,8914,17828,35656,71312,142624,285248,46209,92418,184836,369672,215057,430114,335941,147595,295190,66093,132186,264372,505738,487189,450091,375895,227503,455006,385725,247163,494326,464365,404443,284599,44911,89822,179644,359288,194289,388578,252869,23006,46012,92024,184048,368096,211905,423810,323333,122379,244758,489516,454745,385203,246119,492238,460189,396091,267895,11503,501281,478275,432263,340239,156191,312382,100477,200954,401908,279529,34771,69542,139084,278168,32049,64098,128196,256392,512784,519830,515373,506459,488631,452975,381663,239039,478078,431869,339451,154615,309230,94173,188346,376692,229097,458194,392101,259915,18549,37098,74196,148392,296784,69281,138562,277124,29961,59922,119844,239688,479376,434465,344643,164999,329998,135709,271418,
4461,8922,17844,35688,71376,142752,285504,46721,93442,186884,373768,223249,446498,368709,213131,426262,328237,132187,264374,278778,33269,66538,133076,266152,8017,16034,32068,64136,128272,256544,513088,501889,479491,434695,345103,165919,331838,139389,249970,499940,475593,426899,329511,134735,269470,14653,29306,58612,117224,234448,468896,413505,302723,81159,162318,324636,124985,274317,24347,48694,97388,194776,389552,254817,509634,494981,465675,407063,289839,55391,110782,221564,443128,361969,199651,399302,519826,515365,506443,488599,452911,381535,238783,477566,430845,337403,150519,301038,77789,155578,311156,98025,196050,392100,259913,245509,491018,457749,391211,258135,516270,508253,492219,460151,396015,267743,11199,22398,44796,89592,179184,358368,192449,384898,
4463,8926,17852,35704,71408,142816,285632,46977,93954,187908,375816,227345,454690,385093,245899,491798,459309,394331,264375,257725,515450,506613,488939,453591,382895,241503,483006,441725,359163,194039,388078,251869,503738,483189,442091,359895,195503,391006,271025,17763,35526,71052,142104,284208,44129,88258,176516,353032,181777,363554,202821,405642,286997,49707,99414,198828,397656,253262,506524,488761,453235,382183,240079,480158,436029,347771,171255,342510,160733,321466,118645,237290,474580,424873,325459,126631,519824,515361,506435,488583,452879,381471,238655,477310,430333,336379,148471,296942,69597,139194,278388,32489,64978,129956,259912,266562,8837,17674,35348,70696,141392,282784,41281,82562,165124,330248,136209,272418,20549,41098,82196,164392,328784,133281,
4465,8930,17860,35720,71440,142880,285760,47233,94466,188932,377864,231441,462882,401477,278667,33047,66094,132188,264376,512758,501229,478171,432055,339823,155359,310718,97149,194298,388596,252905,505810,487333,450379,376471,228655,457310,390333,256379,15994,31988,63976,127952,255904,511808,499329,474371,424455,324623,124959,249918,499836,475385,426483,328679,133071,266142,7997,508293,492299,460311,396335,268383,12479,24958,49916,99832,199664,399328,274369,24451,48902,97804,195608,391216,258145,516290,519822,515357,506427,488567,452847,381407,238527,477054,429821,335355,146423,292846,61405,122810,245620,491240,458193,392099,259911,11529,23058,46116,92232,184464,368928,213569,427138,329989,135691,271382,18477,36954,73908,147816,295632,66977,133954,267908,
4467,8934,17868,35736,71472,142944,285888,47489,94978,189956,379912,235537,471074,417861,311435,98583,197166,394332,264377,297254,70221,140442,280884,37481,74962,149924,299848,75409,150818,301636,78985,157970,315940,107593,215186,430372,336457,148627,231500,463000,401713,279139,33991,67982,135964,271928,19569,39138,78276,156552,313104,101921,203842,407684,291081,57875,115750,292787,61287,122574,245148,490296,456305,388323,252359,504718,485149,446011,367735,211183,422366,320445,116603,233206,466412,408537,519820,515353,506419,488551,452815,381343,238399,476798,429309,334331,144375,288750,53213,106426,212852,425704,327121,129955,259910,227033,454066,383845,243403,486806,449325,374363,224439,448878,373469,222651,445302,366317,208347,416694,309101,93915,187830,375660,
4471,8942,17884,35768,71536,143072,286144,48001,96002,192004,384008,243729,487458,450629,376971,229655,459310,394333,264379,48251,96502,193004,386008,247729,495458,466629,408971,293655,63023,126046,252092,504184,484081,443875,363463,202639,405278,286269,480507,436727,349167,174047,348094,171901,343802,163317,326634,128981,257962,515924,507561,490835,457383,390479,256671,513342,502397,43780,87560,175120,350240,176193,352386,180485,360970,197653,395306,266325,8363,16726,33452,66904,133808,267616,10945,21890,519816,515345,506403,488519,452751,381215,238143,476286,428285,332283,140279,280558,36829,73658,147316,294632,64977,129954,259908,476036,427785,331283,138279,276558,28829,57658,115316,230632,461264,398241,272195,20103,40206,80412,160824,321648,119009,238018,
4473,8946,17892,35784,71568,143136,286272,48257,96514,193028,386056,247825,495650,467013,409739,295191,66095,132190,264380,516294,508301,492315,460343,396399,268511,12735,25470,50940,101880,203760,407520,290753,57219,114438,228876,457752,391217,258147,12466,24932,49864,99728,199456,398912,273537,22787,45574,91148,182296,364592,204897,409794,295301,66315,132630,265260,6233,511821,499355,474423,424559,324831,125375,250750,501500,478713,433139,341991,159695,319390,114493,228986,457972,391657,259027,518054,519814,515341,506395,488503,452719,381151,238015,476030,427773,331259,138231,276462,28637,57274,114548,229096,458192,392097,259907,7993,15986,31972,63944,127888,255776,511552,498817,473347,422407,320527,116767,233534,467068,409849,295411,66535,133070,266140,
4475,8950,17900,35800,71600,143200,286400,48513,97026,194052,388104,251921,503842,483397,442507,360727,197167,394334,264381,54405,108810,217620,435240,346193,168099,336198,148109,296218,68149,136298,272596,20905,41810,83620,167240,334480,144673,289346,474357,424427,324567,124847,249694,499388,474489,424691,325095,125903,251806,503612,482937,441587,358887,193487,386974,249661,499322,49930,99860,199720,399440,274593,24899,49798,99596,199192,398384,272481,20675,41350,82700,165400,330800,137313,274626,24965,519812,515337,506387,488487,452687,381087,237887,475774,427261,330235,136183,272366,20445,40890,81780,163560,327120,129953,259906,469882,415477,306667,89047,178094,356188,188089,376178,228069,456138,387989,251691,503382,482477,440667,357047,189807,379614,234941,
4477,8954,17908,35816,71632,143264,286528,48769,97538,195076,390152,256017,512034,499781,475275,426263,328239,132191,264382,119397,238794,477588,430889,337491,150695,301390,78493,156986,313972,103657,207314,414628,304969,85651,171302,342604,160921,321842,409367,294447,64607,129214,258428,516856,509425,494563,464839,405391,286495,48703,97406,194812,389624,254961,509922,495557,466827,114920,229840,459680,395073,265859,7431,14862,29724,59448,118896,237792,475584,426881,329475,134663,269326,14365,28730,57460,519810,515333,506379,488471,452655,381023,237759,475518,426749,329211,134135,268270,12253,24506,49012,98024,196048,392096,259905,404890,285493,46699,93398,186796,373592,222897,445794,367301,210315,420630,316973,109659,219318,438636,352985,181683,363366,202445,
4483,8966,17932,35864,71728,143456,286912,49537,99074,198148,396296,268305,12323,24646,49292,98584,197168,394336,264385,446045,367803,211319,422638,320989,117691,235382,470764,417241,310195,96103,192206,384412,244537,489074,453861,383435,242583,485166,82725,165450,330900,137513,275026,25765,51530,103060,206120,412240,300193,76099,152198,304396,84505,169010,338020,151753,303506,441562,358837,193387,386774,249261,498522,472757,421227,318167,112047,224094,448188,372089,219891,439782,355277,186267,372534,220781,519804,515321,506355,488423,452559,380831,237375,474750,425213,326139,127991,255982,511964,499641,474995,425703,327119,129951,259902,78242,156484,312968,101649,203298,406596,288905,53523,107046,214092,428184,332081,139875,279750,35213,70426,140852,281704,39121,
4485,8970,17940,35880,71760,143520,287040,49793,99586,199172,398344,272401,20515,41030,82060,164120,328240,132193,264386,441888,359489,194691,389382,254477,508954,493621,462955,401623,278959,33631,67262,134524,269048,13809,27618,55236,110472,220944,86884,173768,347536,170785,341570,158853,317706,111125,222250,444500,364713,205139,410278,296269,68251,136502,273004,21721,43442,437403,350519,176751,353502,182717,365434,206581,413162,302037,79787,159574,319148,114009,228018,456036,387785,251283,502566,480845,519802,515317,506347,488407,452527,380767,237247,474494,424701,325115,125943,251886,503772,483257,442227,360167,196047,392094,259901,82399,164798,329596,134905,269810,15333,30666,61332,122664,245328,490656,457025,389763,255239,510478,496669,469051,413815,303343,
4487,8974,17948,35896,71792,143584,287168,50049,100098,200196,400392,276497,28707,57414,114828,229656,459312,394337,264387,81750,163500,327000,129713,259426,518852,513417,502547,480807,437327,350367,176447,352894,181501,363002,201717,403434,282581,40875,447024,369761,215235,430470,336653,149019,298038,71789,143578,287156,50025,100050,200100,400200,276113,27939,55878,111756,223512,77263,154526,309052,93817,187634,375268,226249,452498,380709,237131,474262,424237,324187,124087,248174,496348,468409,412531,300775,519800,515313,506339,488391,452495,380703,237119,474238,424189,324091,123895,247790,495580,466873,409459,294631,64975,129950,259900,442537,360787,197287,394574,264861,5435,10870,21740,43480,86960,173920,347840,171393,342786,161285,322570,120853,241706,483412,
4489,8978,17956,35912,71824,143648,287296,50305,100610,201220,402440,280593,36899,73798,147596,295192,66097,132194,264388,396305,268323,12359,24718,49436,98872,197744,395488,266689,9091,18182,36364,72728,145456,290912,57537,115074,230148,460296,132471,264942,5597,11194,22388,44776,89552,179104,358208,192129,384258,244229,488458,452629,380971,237655,475310,426333,328379,391816,259345,518690,513093,501899,479511,434735,345183,166079,332158,140029,280058,35829,71658,143316,286632,48977,97954,195908,519798,515309,506331,488375,452463,380639,236991,473982,423677,323067,121847,243694,487388,450489,376691,229095,458190,392093,259899,127982,255964,511928,499569,474851,425415,326543,128799,257598,515196,506105,487923,451559,378831,233375,466750,409213,294139,63991,
4491,8982,17964,35928,71856,143712,287424,50561,101122,202244,404488,284689,45091,90182,180364,360728,197169,394338,264389,269676,15065,30130,60260,120520,241040,482080,439873,355459,186631,373262,222237,444474,364661,205035,410070,295853,67419,134838,259102,518204,512121,499955,475623,426959,329631,134975,269950,15613,31226,62452,124904,249808,499616,474945,425603,326919,129551,265185,6083,12166,24332,48664,97328,194656,389312,254337,508674,493061,461835,399383,274479,24671,49342,98684,197368,394736,519796,515305,506323,488359,452431,380575,236863,473726,423165,322043,119799,239598,479196,434105,343923,163559,327118,129949,259898,254611,509222,494157,464027,403767,283247,42207,84414,168828,337656,151025,302050,79813,159626,319252,114217,228434,456868,389449,
4493,8986,17972,35944,71888,143776,287552,50817,101634,203268,406536,288785,53283,106566,213132,426264,328241,132195,264390,153928,307856,91425,182850,365700,207113,414226,304165,84043,168086,336172,148057,296114,67941,135882,271764,19241,38482,76964,374852,225417,450834,377381,230475,460950,397613,270939,17591,35182,70364,140728,281456,38625,77250,154500,309000,93713,187426,149435,298870,73453,146906,293812,63337,126674,253348,506696,489105,453923,383559,242831,485662,447037,369787,215287,430574,336861,519794,515301,506315,488343,452399,380511,236735,473470,422653,321019,117751,235502,471004,417721,311155,98023,196046,392092,259897,370359,216431,432862,341437,158587,317174,110061,220122,440244,356201,188115,376230,228173,456346,388405,252523,505046,485805,447323,
4495,8990,17980,35960,71920,143840,287680,51073,102146,204292,408584,292881,61475,122950,245900,491800,459313,394339,264391,436004,347721,171155,342310,160333,320666,117045,234090,468180,412073,299859,75431,150862,301724,79161,158322,316644,109001,218002,92778,185556,371112,217937,435874,347461,170635,341270,158253,316506,108725,217450,434900,345513,166739,333478,142669,285338,46389,431509,338731,153175,306350,88413,176826,353652,183017,366034,207781,415562,306837,89387,178774,357548,190809,381618,238949,477898,519792,515297,506307,488327,452367,380447,236607,473214,422141,319995,115703,231406,462812,401337,278387,32487,64974,129948,259896,88283,176566,353132,181977,363954,203621,407242,290197,56107,112214,224428,448856,373425,222563,445126,365965,207643,415286,306285,
4497,8994,17988,35976,71952,143904,287808,51329,102658,205316,410632,296977,69667,139334,278668,33049,66098,132196,264392,237039,474078,423869,323451,122615,245230,490460,456633,388979,253671,507342,490397,456507,388727,253167,506334,488381,452475,380663,291745,59203,118406,236812,473624,422961,321635,118983,237966,475932,427577,330867,137447,274894,25501,51002,102004,204008,408016,232542,465084,405881,287475,50663,101326,202652,405304,286321,48355,96710,193420,386840,249393,498786,473285,422283,320279,116271,519790,515293,506299,488311,452335,380383,236479,472958,421629,318971,113655,227310,454620,384953,245619,491238,458189,392091,259895,287248,50209,100418,200836,401672,279057,33827,67654,135308,270616,16945,33890,67780,135560,271120,17953,35906,71812,143624,
4499,8998,17996,35992,71984,143968,287936,51585,103170,206340,412680,301073,77859,155718,311436,98585,197170,394340,264393,391381,258475,516950,509613,494939,465591,406895,289503,54719,109438,218876,437752,351217,178147,356294,188301,376602,228917,457834,137405,274810,25333,50666,101332,202664,405328,286369,48451,96902,193804,387608,250929,501858,479429,434571,344855,165423,330846,386882,249477,498954,473621,422955,321623,118959,237918,475836,427385,330483,136679,273358,22429,44858,89716,179432,358864,193441,519788,515289,506291,488295,452303,380319,236351,472702,421117,317947,111607,223214,446428,368569,212851,425702,327117,129947,259894,132906,265812,7337,14674,29348,58696,117392,234784,469568,414849,305411,86535,173070,346140,167993,335986,147685,295370,66453,
4503,9006,18012,36024,72048,144096,288192,52097,104194,208388,416776,309265,94243,188486,376972,229657,459314,394341,264395,414457,304627,84967,169934,339868,155449,310898,97509,195018,390036,255785,511570,498853,473419,422551,320815,117343,234686,469372,114333,228666,457332,390377,256467,512934,501581,478875,433463,342639,160991,321982,119677,239354,478708,433129,341971,159655,319310,409954,295621,66955,133910,267820,11353,22706,45412,90824,181648,363296,202305,404610,284933,45579,91158,182316,364632,204977,519784,515281,506275,488263,452239,380191,236095,472190,420093,315899,107511,215022,430044,335801,147315,294630,64973,129946,259892,109830,219660,439320,354353,184419,368838,213389,426778,329269,134251,268502,12717,25434,50868,101736,203472,406944,289601,54915,
4505,9010,18020,36040,72080,144160,288320,52353,104706,209412,418824,313361,102435,204870,409740,295193,66099,132198,264396,94950,189900,379800,235313,470626,416965,309643,94999,189998,379996,235705,471410,418533,312779,101271,202542,405084,285881,47475,433842,343397,162507,325014,125741,251482,502964,481641,438995,353703,183119,366238,208189,416378,308469,92651,185302,370604,216921,90445,180890,361780,199273,398546,272805,21323,42646,85292,170584,341168,158049,316098,107909,215818,431636,338985,153683,307366,519782,515277,506267,488247,452207,380127,235967,471934,419581,314875,105463,210926,421852,319417,114547,229094,458188,392089,259891,429337,334387,144487,288974,53661,107322,214644,429288,334289,144291,288582,52877,105754,211508,423016,321745,119203,238406,476812,
4507,9014,18028,36056,72112,144224,288448,52609,105218,210436,420872,317457,110627,221254,442508,360729,197171,394342,264397,47885,95770,191540,383080,241873,483746,443205,362123,199959,399918,275549,26811,53622,107244,214488,428976,333665,143043,286086,480909,437531,350775,177263,354526,184765,369530,214773,429546,334805,145323,290646,57005,114010,228020,456040,387793,251299,502598,43378,86756,173512,347024,169761,339522,154757,309514,94741,189482,378964,233641,467282,410277,296267,68247,136494,272988,21689,519780,515273,506259,488231,452175,380063,235839,471678,419069,313851,103415,206830,413660,303033,81779,163558,327116,129945,259890,476402,428517,332747,141207,282414,40541,81082,162164,324328,124369,248738,497476,470665,417043,309799,95311,190622,381244,238201,
4509,9018,18036,36072,72144,144288,288576,52865,105730,211460,422920,321553,118819,237638,475276,426265,328243,132199,264398,19522,39044,78088,156176,312352,100417,200834,401668,279049,33811,67622,135244,270488,16689,33378,66756,133512,267024,9761,509274,494261,464235,404183,284079,43871,87742,175484,350968,177649,355298,186309,372618,220949,441898,359509,194731,389462,254637,15013,30026,60052,120104,240208,480416,436545,348803,173319,346638,168989,337978,151669,303338,82389,164778,329556,134825,269650,519778,515269,506251,488215,452143,379999,235711,471422,418557,312827,101367,202734,405468,286649,49011,98022,196044,392088,259889,504765,485243,446199,368111,211935,423870,323453,122619,245238,490476,456665,389043,253799,507598,490909,457531,390775,257263,514526,
4511,9022,18044,36088,72176,144352,288704,53121,106242,212484,424968,325649,127011,254022,508044,491801,459315,394343,264399,21309,42618,85236,170472,340944,157601,315202,106117,212234,424468,324649,125011,250022,500044,475801,427315,330343,136399,272798,507489,490691,457095,389903,255519,511038,497789,471291,418295,312303,100319,200638,401276,278265,32243,64486,128972,257944,515888,16798,33596,67192,134384,268768,13249,26498,52996,105992,211984,423968,323649,123011,246022,492044,459801,395315,266343,8399,519776,515265,506243,488199,452111,379935,235583,471166,418045,311803,99319,198638,397276,270265,16243,32486,64972,129944,259888,502978,481669,439051,353815,183343,366686,209085,418170,312053,99819,199638,399276,274265,24243,48486,96972,193944,387888,251489,
4513,9026,18052,36104,72208,144416,288832,53377,106754,213508,427016,329745,135203,270406,16525,33050,66100,132200,264400,191814,383628,242969,485938,447589,370891,217495,434990,345693,167099,334198,144109,288218,52149,104298,208596,417192,310097,95907,336986,149685,299370,74453,148906,297812,71337,142674,285348,46409,92818,185636,371272,218257,436514,348741,173195,346390,168493,187301,374602,224917,449834,375381,226475,452950,381613,238939,477878,431469,338651,153015,306030,87773,175546,351092,177897,355794,519774,515261,506235,488183,452079,379871,235455,470910,417533,310779,97271,194542,389084,253881,507762,491237,458187,392087,259887,332473,140659,281318,38349,76698,153396,306792,89297,178594,357188,190089,380178,236069,472138,419989,315691,107095,214190,428380,
4515,9030,18060,36120,72240,144480,288960,53633,107266,214532,429064,333841,143395,286790,49293,98586,197172,394344,264401,253258,506516,488745,453203,382119,239951,479902,435517,346747,169207,338414,152541,305082,85877,171754,343508,162729,325458,126629,275544,26801,53602,107204,214408,428816,333345,142403,284806,45325,90650,181300,362600,200913,401826,279365,34443,68886,137772,248743,497486,470685,417083,309879,95471,190942,381884,239481,478962,433637,342987,161687,323374,122461,244922,489844,455401,386515,519772,515257,506227,488167,452047,379807,235327,470654,417021,309755,95223,190446,380892,237497,474994,425701,327115,129943,259886,271029,17771,35542,71084,142168,284336,44385,88770,177540,355080,185873,371746,219205,438410,352533,180779,361558,198829,397658,
4517,9034,18068,36136,72272,144544,289088,53889,107778,215556,431112,337937,151587,303174,82061,164122,328244,132201,264402,71756,143512,287024,49761,99522,199044,398088,271889,19491,38982,77964,155928,311856,99425,198850,397700,271113,17939,35878,457048,389809,255331,510662,497037,469787,415287,306287,88287,176574,353148,182009,364018,203749,407498,290709,57131,114262,228524,67239,134478,268956,13625,27250,54500,109000,218000,436000,347713,171139,342278,160269,320538,116789,233578,467156,410025,295763,519770,515253,506219,488151,452015,379743,235199,470398,416509,308731,93175,186350,372700,221113,442226,360165,196043,392086,259885,452531,380775,237263,474526,424765,325243,126199,252398,504796,485305,446323,368359,212431,424862,325437,126587,253174,506348,488409,
4519,9038,18076,36152,72304,144608,289216,54145,108290,216580,433160,342033,159779,319558,114829,229658,459316,394345,264403,292791,61295,122590,245180,490360,456433,388579,252871,505742,487197,450107,375927,227567,455134,385981,247675,495350,466413,408539,236015,472030,419773,315259,106231,212462,424924,325561,126835,253670,507340,490393,456499,388711,253135,506270,488253,452219,380151,288272,52257,104514,209028,418056,311825,99363,198726,397452,270617,16947,33894,67788,135576,271152,18017,36034,72068,144136,519768,515249,506211,488135,451983,379679,235071,470142,415997,307707,91127,182254,364508,204729,409458,294629,64971,129942,259884,231496,462992,401697,279107,33927,67854,135708,271416,18545,37090,74180,148360,296720,69153,138306,276612,28937,57874,115748,
4521,9042,18084,36168,72336,144672,289344,54401,108802,217604,435208,346129,167971,335942,147597,295194,66101,132202,264404,347949,171611,343222,162157,324314,124341,248682,497364,470441,416595,308903,93519,187038,374076,223865,447730,371173,218059,436118,180859,361718,199149,398298,272309,20331,40662,81324,162648,325296,126305,252610,505220,486153,448019,371751,219215,438430,352573,343428,162569,325138,125989,251978,503956,483625,442963,361639,198991,397982,271677,19067,38134,76268,152536,305072,85857,171714,519766,515245,506203,488119,451951,379615,234943,469886,415485,306683,89079,178158,356316,188345,376690,229093,458186,392085,259883,176338,352676,181065,362130,199973,399946,275605,26923,53846,107692,215384,430768,337249,150211,300422,76557,153114,306228,88169,
4523,9046,18092,36184,72368,144736,289472,54657,109314,218628,437256,350225,176163,352326,180365,360730,197173,394346,264405,426285,328283,132279,264558,4829,9658,19316,38632,77264,154528,309056,93825,187650,375300,226313,452626,380965,237643,475286,102525,205050,410100,295913,67539,135078,270156,16025,32050,64100,128200,256400,512800,501313,478339,432391,340495,156703,313406,421762,319237,114187,228374,456748,389209,254131,508262,492237,460187,396087,267887,11487,22974,45948,91896,183792,367584,210881,519764,515241,506195,488103,451919,379551,234815,469630,414973,305659,87031,174062,348124,171961,343922,163557,327114,129941,259882,98002,196004,392008,259729,519458,514629,504971,485655,447023,369759,215231,430462,336637,148987,297974,71661,143322,286644,49001,
4527,9054,18108,36216,72432,144864,289728,55169,110338,220676,441352,358417,192547,385094,245901,491802,459317,394347,264407,361187,198087,396174,268061,11835,23670,47340,94680,189360,378720,233153,466306,408325,292363,60439,120878,241756,483512,442737,167627,335254,146221,292442,60597,121194,242388,484776,445265,366243,208199,416398,308509,92731,185462,370924,217561,435122,345957,356660,189033,378066,231845,463690,403093,281899,39511,79022,158044,316088,107889,215778,431556,338825,153363,306726,89165,178330,519760,515233,506179,488071,451855,379423,234559,469118,413949,303611,82935,165870,331740,139193,278386,32485,64970,129940,259880,163100,326200,128113,256226,512452,500617,476947,429607,334927,145567,291134,57981,115962,231924,463848,403409,282531,40775,81550,
4529,9058,18116,36232,72464,144928,289856,55425,110850,221700,443400,362513,200739,401478,278669,33051,66102,132204,264408,144132,288264,52241,104482,208964,417928,311569,98851,197702,395404,266521,8755,17510,35020,70040,140080,280160,36033,72066,384684,245081,490162,456037,387787,251287,502574,480861,437435,350583,176879,353758,183229,366458,208629,417258,310229,96171,192342,139603,279206,34125,68250,136500,273000,21713,43426,86852,173704,347408,170529,341058,157829,315658,107029,214058,428116,331945,519758,515229,506171,488055,451823,379359,234431,468862,413437,302587,80887,161774,323548,122809,245618,491236,458185,392083,259879,380155,236023,472046,419805,315323,106359,212718,425436,326585,128883,257766,515532,506777,489267,454247,384207,244127,488254,452221,
4531,9062,18124,36248,72496,144992,289984,55681,111362,222724,445448,366609,208931,417862,311437,98587,197174,394348,264409,227245,454490,384693,245099,490198,456109,387931,251575,503150,482013,439739,355191,186095,372190,220093,440186,356085,187883,375766,301573,78859,157718,315436,106585,213170,426340,328393,132499,264998,5709,11418,22836,45672,91344,182688,365376,206465,412930,222714,445428,366569,208851,417702,311117,97947,195894,391788,259289,518578,512869,501451,478615,432943,341599,158911,317822,111357,519756,515225,506163,488039,451791,379295,234303,468606,412925,301563,78839,157678,315356,106425,212850,425700,327113,129939,259878,297042,69797,139594,279188,34089,68178,136356,272712,21137,42274,84548,169096,338192,152097,304194,84101,168202,336404,148521,
4533,9066,18132,36264,72528,145056,290112,55937,111874,223748,447496,370705,217123,434246,344205,164123,328246,132205,264410,178334,356668,189049,378098,231909,463818,403349,282411,40535,81070,162140,324280,124273,248546,497092,469897,415507,306727,89167,350486,176685,353370,182453,364906,205525,411050,297813,71339,142678,285356,46425,92850,185700,371400,218513,437026,349765,175243,173801,347602,170917,341834,159381,318762,113237,226474,452948,381609,238931,477862,431437,338587,152887,305774,87261,174522,349044,519754,515221,506155,488023,451759,379231,234175,468350,412413,300539,76791,153582,307164,90041,180082,360164,196041,392082,259877,345953,167619,335238,146189,292378,60469,120938,241876,483752,443217,362147,200007,400014,275741,27195,54390,108780,217560,435120,
4535,9070,18140,36280,72560,145120,290240,56193,112386,224772,449544,374801,225315,450630,376973,229659,459318,394349,264411,71235,142470,284940,45593,91186,182372,364744,205201,410402,296517,68747,137494,274988,25689,51378,102756,205512,411024,297761,457587,390887,257487,514974,505661,487035,449783,375279,226271,452542,380797,237307,474614,424941,325595,126903,253806,507612,490937,66700,133400,266800,9313,18626,37252,74504,149008,298016,71745,143490,286980,49673,99346,198692,397384,270481,16675,33350,519752,515217,506147,488007,451727,379167,234047,468094,411901,299515,74743,149486,298972,73657,147314,294628,64969,129938,259876,453052,381817,239347,478694,433101,341915,159543,319086,113885,227770,455540,386793,249299,498598,472909,421531,318775,113263,226526,
4539,9078,18156,36312,72624,145248,290496,56705,113410,226820,453640,382993,241699,483398,442509,360731,197175,394350,264413,120645,241290,482580,440873,357459,190631,381262,238237,476474,428661,333035,141783,283566,42845,85690,171380,342760,161233,322466,408181,292075,59863,119726,239452,478904,433521,342755,161223,322446,120605,241210,482420,440553,356819,189351,378702,233117,466234,116106,232212,464424,404561,284835,45383,90766,181532,363064,201841,403682,283077,41867,83734,167468,334936,145585,291170,58053,519748,515209,506131,487975,451663,379039,233791,467582,410877,297467,70647,141294,282588,40889,81778,163556,327112,129937,259874,403642,282997,41707,83414,166828,333656,143025,286050,47813,95626,191252,382504,240721,481442,438597,352907,181527,363054,201821,
4543,9086,18172,36344,72688,145376,290752,57217,114434,228868,457736,391185,258083,516166,508045,491803,459319,394351,264415,513356,502425,480563,436839,349391,174495,348990,173693,347386,170485,340970,157653,315306,106325,212650,425300,326313,128339,256678,15474,30948,61896,123792,247584,495168,466049,407811,291335,58383,116766,233532,467064,409841,295395,66503,133006,266012,7737,508813,493339,462391,400495,276703,29119,58238,116476,232952,465904,407521,290755,57223,114446,228892,457784,391281,258275,516550,519744,515201,506115,487943,451599,378911,233535,467070,409853,295419,66551,133102,266204,8121,16242,32484,64968,129936,259872,10931,21862,43724,87448,174896,349792,175297,350594,176901,353802,183317,366634,208981,417962,311637,98987,197974,395948,267609,
4547,9094,18188,36376,72752,145504,291008,57729,115458,230916,461832,399377,274467,24647,49294,98588,197176,394352,264417,100663,201326,402652,281017,37747,75494,150988,301976,79665,159330,318660,113033,226066,452132,379977,235667,471334,418381,312475,428171,332055,139823,279646,35005,70010,140020,280040,35793,71586,143172,286344,48401,96802,193604,387208,250129,500258,476229,96116,192232,384464,244641,489282,454277,384267,244247,488494,452701,381115,237943,475886,427485,330683,137079,274158,24029,48058,519740,515193,506099,487911,451535,378783,233279,466558,408829,293371,62455,124910,249820,499640,474993,425699,327111,129935,259870,423624,322961,121635,243270,486540,448793,373299,222311,444622,364957,205627,411254,298221,72155,144310,288620,52953,105906,211812,
